Cluster,Source,Target,Days,RMSE_TL,MAE_TL,RMSE_BASE,MAE_BASE
2,Building_5,Building_7,140,1.1021452289617437,0.7592325821843409,1.0683045027061375,0.7180855298373563
2,Building_5,Building_7,147,1.0897183341663896,0.7707939292819576,1.0774813111103654,0.6845394034699984
2,Building_5,Building_7,154,1.1405473223598408,0.7751972487701558,1.1523899310112689,0.7677265792573703
2,Building_5,Building_7,161,1.1050062818055197,0.7124475192293674,1.0101689985170321,0.6435478382715257
2,Building_5,Building_7,168,1.0112287817370886,0.6318845400484197,0.9740661504789984,0.5735288078757683
2,Building_5,Building_7,175,0.8461647820452997,0.5028120292819324,0.8060340577893483,0.46295203198870233
2,Building_5,Building_7,182,0.7844273714256205,0.43571679727508483,0.664165387064084,0.354859529243792
2,Building_5,Building_7,189,0.7572225174088278,0.42503947666355746,0.6275065035724662,0.3331360387998547
2,Building_5,Building_7,196,0.7079142629667626,0.4079678814090063,0.6386513093431506,0.34250313414694483
2,Building_5,Building_7,203,0.7212811793958348,0.41690607382857797,0.6129686898873896,0.3312416411499657
2,Building_5,Building_7,210,0.7672923034871043,0.43113473021845133,0.623393961577782,0.3243331400516759
2,Building_5,Building_7,217,0.72778384686324,0.4236913447996632,0.6423482494788166,0.33972012841909055
2,Building_5,Building_7,224,0.7394216852123879,0.4120067532967954,0.6022904740240932,0.33686823200571187
2,Building_5,Building_7,231,0.721923766263296,0.41692067968864305,0.6238005943946721,0.34003805167145096
2,Building_5,Building_7,238,0.7181269323683213,0.4152324453049361,0.6214168937798338,0.3288722575994593
2,Building_5,Building_7,240,0.7334746588022271,0.4194976346172544,0.6036578980653361,0.32349039478079233
2,Building_5,Building_14,7,0.9643444725181096,0.7317432279497105,1.4165864124831695,1.0123549898792163
2,Building_5,Building_14,14,1.0138573700572058,0.7946957048408391,1.2825129329110585,0.8856999224422182
2,Building_5,Building_14,21,1.0623689643203145,0.8415786070154914,1.3099199537216815,0.9509874706642291
2,Building_5,Building_14,28,1.020868081566396,0.799030012851476,1.2805090858442494,0.9084822630624069
2,Building_5,Building_14,35,1.0353941919837168,0.8125359827966345,1.340796777558269,0.9448511178296113
2,Building_5,Building_14,42,1.0084506277648353,0.7957242502251335,1.2747680637811325,0.9085584105997558
2,Building_5,Building_14,49,0.9656194477551538,0.7194704197124958,1.184180164006278,0.7759526282452668
2,Building_5,Building_14,56,0.8961562515303072,0.6537948163270825,1.1226251797627187,0.7263241596994418
2,Building_5,Building_14,63,0.8867554554425869,0.6501478445330623,1.1206698098125232,0.7307996767954327
2,Building_5,Building_14,70,0.9300436184215967,0.6856460351489314,1.0840814979726618,0.6747596143936448
2,Building_5,Building_14,77,0.9066677135996247,0.6293651164831439,1.1198816940509324,0.7295209833933577
2,Building_5,Building_14,84,0.9016451753116066,0.6484268244011792,1.1829592801294881,0.7449795109345527
2,Building_5,Building_14,91,0.8883309434467056,0.6330963236824716,1.1840256079547398,0.7405758499655231
2,Building_5,Building_14,98,0.9049710765125256,0.6791763371585713,1.319142352368311,0.8349349638380318
2,Building_5,Building_14,105,0.8943293005266227,0.6534241770838578,1.1017753571887874,0.6779772827750122
2,Building_5,Building_14,112,0.8959448331135869,0.6464195561432217,1.1406539939603584,0.7788351922649268
2,Building_5,Building_14,119,0.8888089928214299,0.6673636800394519,1.1342593517598458,0.6995558816660075
2,Building_5,Building_14,126,0.834773034386076,0.5850050885954309,0.8493278576378104,0.5702535872040899
2,Building_5,Building_14,133,0.8323941994293497,0.563844290260283,0.8369517904251289,0.5708435725024128
2,Building_5,Building_14,140,0.854062040674931,0.6004451906793078,0.8239019898418032,0.52259077564921
2,Building_5,Building_14,147,0.8576534693989084,0.5914416028176596,0.8205258538749286,0.5344690422481796
2,Building_5,Building_14,154,0.8331444377105313,0.5381128917620603,0.81209395024726,0.5469358829900512
2,Building_5,Building_14,161,0.8745986602598914,0.557611438972108,0.8437851836038156,0.5296745431553945
2,Building_5,Building_14,168,0.8276352158201057,0.4909427615988247,0.8129608157060044,0.4784320600941285
2,Building_5,Building_14,175,0.7923221792406991,0.48127145434511615,0.7204545446439761,0.426848595906433
2,Building_5,Building_14,182,0.7668367407121399,0.4551022898231291,0.6827029256437457,0.385364542207858
2,Building_5,Building_14,189,0.7330229340961523,0.4237555960037964,0.65533303198504,0.3666180606647575
2,Building_5,Building_14,196,0.7421750836135578,0.42976334234370644,0.6309953217668878,0.3566641095534493
2,Building_5,Building_14,203,0.747160197222061,0.435338078693265,0.670357938869013,0.36791083278893666
2,Building_5,Building_14,210,0.7264805068367648,0.4297265416822389,0.6376391574266823,0.36520163757830465
2,Building_5,Building_14,217,0.7356736668288252,0.4249832736682849,0.6590796273513022,0.3602969582675404
2,Building_5,Building_14,224,0.756046010929184,0.45404075499822616,0.658670386509878,0.3709079468934094
2,Building_5,Building_14,231,0.7350991304892738,0.4405120618774003,0.6424691526412574,0.3591250681146073
2,Building_5,Building_14,238,0.7348883391332575,0.4292216868250421,0.6592757723237539,0.36062652324380257
2,Building_5,Building_14,240,0.743212944156326,0.4322645856913334,0.6381500889558764,0.3574287542618956
2,Building_5,Building_2,7,1.2677714322436222,0.8875757788698929,1.9465509080081107,1.3864044309409926
2,Building_5,Building_2,14,1.2877792389822003,0.8941166186058553,1.5116867890587131,1.0325325598472705
2,Building_5,Building_2,21,1.2767654745938242,0.8667179015751183,1.756775626952017,1.2533187788247113
2,Building_5,Building_2,28,1.2700697297149948,0.8731280793258879,1.6626420148270007,1.1506736086334344
2,Building_5,Building_2,35,1.2637577035051564,0.8740792021269629,1.511880608504412,1.0129111552787158
2,Building_5,Building_2,42,1.2744069757075467,0.8761884429622857,1.8372438046901487,1.3005896515057704
2,Building_5,Building_2,49,1.2825778168603816,0.8882572131498181,1.4606594494937113,0.9745328069258111
2,Building_5,Building_2,56,1.2336087107792728,0.8175492694908498,1.590854318617519,1.0533645497482118
2,Building_5,Building_2,63,1.2749133247423383,0.8329370727955261,1.381703759150252,0.8949510845606564
2,Building_5,Building_2,70,1.234033830052777,0.8181237301467189,1.5311421803155771,1.0173753262970127
2,Building_5,Building_2,77,1.2318444410208294,0.8226705059081232,1.4106814168572182,0.9322120687731852
2,Building_5,Building_2,84,1.2685546239139511,0.837082442084613,1.7719449029067784,1.1978003958592083
2,Building_5,Building_2,91,1.244405483678542,0.8257216802714559,1.466556988872391,0.938863243175184
2,Building_5,Building_2,98,1.2254064484650207,0.8194045280132932,1.366995516243141,0.894608621443709
2,Building_5,Building_2,105,1.2527157807948472,0.8364779847606775,1.3501497839492003,0.8750199320034053
2,Building_5,Building_2,112,1.2615548957264349,0.8402051994239046,1.4538699483594812,0.9414729623696124
2,Building_5,Building_2,119,1.2365132818023363,0.8239333334045961,1.2350212423173135,0.8006017570994708
2,Building_5,Building_2,126,1.1767679088771104,0.7558405165769577,1.2726874162121897,0.7957012231348877
2,Building_5,Building_2,133,1.1202074557311286,0.7523831812316645,1.1950350238985266,0.7645827028159067
2,Building_5,Building_2,140,1.201480077157384,0.7795149329697189,1.1966933777484232,0.7996688198789997
2,Building_5,Building_2,147,1.2589345190777714,0.8023556656795885,1.1808693353577784,0.7542204182889691
2,Building_5,Building_2,154,1.2269425872489395,0.7896189332554272,1.179363287072596,0.7671029289649263
2,Building_5,Building_2,161,1.191434065725523,0.7743441613270837,1.1378535010811337,0.7379450857132868
2,Building_5,Building_2,168,1.1860293170257945,0.7459034764230733,1.1457400155960165,0.6991990655265015
2,Building_5,Building_2,175,0.9346208985383436,0.5972068415117091,0.8821293981635656,0.5213990454968738
2,Building_5,Building_2,182,0.8638062096456731,0.5398991353404412,0.7287121917055202,0.44579480193272475
2,Building_5,Building_2,189,0.811456736265999,0.5118222309381013,0.6603022751316938,0.400570294063506
2,Building_5,Building_2,196,0.849925951802923,0.5343676990301073,0.6464259388230262,0.3867427809078971
2,Building_5,Building_2,203,0.8592800043169826,0.5420244044970551,0.6611039296570391,0.39405794560529367
2,Building_5,Building_2,210,0.8382975011153595,0.5269706541128258,0.6863614898775139,0.4205325943517493
2,Building_5,Building_2,217,0.852162555989242,0.5270905017880384,0.6539670850480584,0.38875073798401377
2,Building_5,Building_2,224,0.8190794276751128,0.5216693553426461,0.6654741102414135,0.3988088829147281
2,Building_5,Building_2,231,0.8472426523603129,0.5362879117568102,0.6441945792993343,0.3938868494894271
2,Building_5,Building_2,238,0.8200098131961043,0.5242088470444101,0.6677476450212789,0.40549478547160617
2,Building_5,Building_2,240,0.854814543691234,0.5278336835619606,0.6841415171892482,0.4030329902073142
2,Building_5,Building_8,7,1.0001251448282786,0.7339972662705813,1.5106279797394437,1.0708427599465216
2,Building_5,Building_8,14,1.0024473553096098,0.7474329867689291,1.5189701003570881,1.086230687907684
2,Building_5,Building_8,21,1.0242655724327878,0.7720593978642627,1.3890320534512437,1.0166059594207386
2,Building_5,Building_8,28,1.010582749817118,0.7537270258938125,1.317368043184522,0.934594266185999
2,Building_5,Building_8,35,1.0210485964345095,0.7631595883629997,1.3807968910469717,0.9737289494124165
2,Building_5,Building_8,42,0.9981889389694625,0.7486223326122173,1.3355915936892184,0.956942554921377
2,Building_5,Building_8,49,1.0085596333286884,0.7250507338236327,1.3899062185397943,0.9510839025950671
2,Building_5,Building_8,56,0.9897669353719,0.7287269501045007,1.1935072433947962,0.8223187257430765
2,Building_5,Building_8,63,0.9795597113382805,0.6942958783897009,1.2362083645627269,0.7946550875760248
2,Building_5,Building_8,70,0.9517176017064165,0.6712089634368406,1.0626562431420983,0.7101045120772381
2,Building_5,Building_8,77,0.9700897758592838,0.6854977761355039,1.1699763600678823,0.7572907404477278
2,Building_5,Building_8,84,0.9520042811373403,0.685653581351303,1.099335168281673,0.7392090262827611
2,Building_5,Building_8,91,0.9848994839366394,0.7301853975653851,1.0406726738127412,0.6759768358105788
2,Building_5,Building_8,98,0.9572235786527917,0.6911425411563201,1.0750791549759844,0.7172158182789408
2,Building_5,Building_8,105,0.9478241360981631,0.6676257173754091,1.1971347248128514,0.7837052036392277
2,Building_5,Building_8,112,0.9620097688365452,0.6777538987853514,1.1280299389870627,0.7643967007589675
2,Building_5,Building_8,119,0.9611470007291099,0.6738431003808477,1.1329025216391042,0.7269928836055127
2,Building_5,Building_8,126,0.9246915908074036,0.6415179243178356,0.9763565272953889,0.6430329790939623
2,Building_5,Building_8,133,0.9457454576969575,0.6250276307442537,0.9766141986873274,0.641607421354629
2,Building_5,Building_8,140,0.9118385664421679,0.614191672798358,0.9475771167709695,0.6320166726216708
2,Building_5,Building_8,147,0.9575887508108677,0.618490086223036,0.9631624405964938,0.6182092551188024
2,Building_5,Building_8,154,0.9395857504480598,0.6094112679269571,0.9296839171906276,0.612856843957289
2,Building_5,Building_8,161,0.9366970791044327,0.6059240145586036,0.9404210852557651,0.6184523079045962
2,Building_5,Building_8,168,0.886900099844565,0.5696818049961085,0.8917925796834552,0.5594691339750035
2,Building_5,Building_8,175,0.9085048949933484,0.5647958395647085,0.9134862154643434,0.5517772790829631
2,Building_5,Building_8,182,0.876943015704782,0.5464124030390062,0.8056864149102542,0.48694729116293856
2,Building_5,Building_8,189,0.857551205040314,0.5562855281441527,0.7820256847892504,0.4745507111360888
2,Building_5,Building_8,196,0.855909850126122,0.5367531586171524,0.7880180273076043,0.47150291510428305
2,Building_5,Building_8,203,0.8610118568523041,0.5432307384144747,0.7746968163689331,0.46441498523628566
2,Building_5,Building_8,210,0.8475593479996715,0.5422897315678061,0.7812154311701416,0.46322004142555684
2,Building_5,Building_8,217,0.8536800363674211,0.5375994639803751,0.7746792406576375,0.4695787499941009
2,Building_5,Building_8,224,0.8784124784654007,0.5489420580890026,0.7705655991612373,0.46258067018892696
2,Building_5,Building_8,231,0.850166631283706,0.5397487435032049,0.7946379768415821,0.47956812095876894
2,Building_5,Building_8,238,0.8652624012401091,0.5354873174653281,0.7852189953205744,0.47587482475606196
2,Building_5,Building_8,240,0.845784164339038,0.5395406370430785,0.7724883780510597,0.467715572918424
